iter,time,reward,steps,convergence
1,0.002148707999999999,-682.08,300.0,89.64525338787165
2,0.0032558660000034934,-745.08,299.32,80.23408206056065
3,0.004501191000002791,-313.7,300.0,70.33408206056065
4,0.005638625000003117,-656.09,298.76,60.88695829716204
5,0.006769116000008069,-695.01,300.0,51.476958297162035
6,0.008073431000006792,-362.87,299.72,42.06695829716203
7,0.00917064500000464,-299.0,300.0,32.16701169260962
8,0.010274567000003287,-299.0,300.0,22.267014124818985
9,0.011367643000006922,-299.0,300.0,12.367014233152231
10,0.012458419000004994,-299.0,300.0,2.467014322544108
11,0.013623716000005004,-299.0,300.0,2.411760934672455
12,0.014949928000007162,-302.19,300.0,1.922935646443912
13,0.01619898800000641,-299.0,300.0,1.9229430547073008
14,0.01728875800000651,-301.14,300.0,1.470067501532408
15,0.01838092200000574,-299.0,300.0,0.9800678457430451
16,0.019581360000003656,-300.96,300.0,0.49006793900844486
