iter,time,reward,steps,convergence
1,0.0023553070000019716,-916.38,297.81,89.1
2,0.0035439290000027768,-588.59,300.0,79.69
3,0.00505340800000198,-643.92,300.0,70.324973621
4,0.006344974000008108,-453.29,300.0,60.93052327811965
5,0.007593237000008912,-299.0,300.0,51.03534702462686
6,0.008730988000010598,-299.0,300.0,41.135349155537035
7,0.010119677000005822,-299.0,300.0,31.235413012293776
8,0.01136077700000726,-299.0,300.0,21.33601618255984
9,0.012453681000003769,-299.0,300.0,11.436017393919837
10,0.01355515400000229,-299.0,300.0,1.536017841041928
11,0.01471388800000284,-299.0,300.0,1.5360181566664324
12,0.015858406000006653,-299.0,300.0,1.0460184088306845
13,0.017037311000009936,-299.0,300.0,0.511046214444572
14,0.01861351900000585,-299.0,300.0,0.005496701249938951
