iter,time,reward,steps,convergence
1,0.0037450220000323498,-1163.07,299.68,89.1
2,0.005670555000051536,-748.17,300.0,83.61
3,0.006684031000020241,-810.59,299.15,78.15851116731001
4,0.007627909000007094,-554.72,300.0,72.66854236135552
5,0.00854691800003593,-537.41,300.0,67.70405236135552
6,0.009496105000039279,-372.24,300.0,57.838440804579
7,0.010416289000033885,-316.3,300.0,50.282257499901256
8,0.011464282000076764,-310.56,300.0,45.586138499901246
9,0.012378877000060129,-349.62,300.0,35.73026944135186
10,0.013410877000069377,-306.13,300.0,30.24026944135186
11,0.01433921300002794,-300.16,300.0,30.2402694413537
12,0.015258873000050244,-372.88,300.0,27.904880157137626
13,0.016184234000036213,-327.4,300.0,27.866368989827624
14,0.017100190999997267,-299.0,300.0,23.45633779890334
15,0.018085856999960015,-299.0,300.0,18.520827799036354
16,0.01908053399995424,-299.0,300.0,18.48643935581331
17,0.020003318999954445,-299.0,300.0,16.142622660491238
18,0.02094857599996658,-299.0,300.0,10.938741660566803
19,0.02186898899992684,-299.0,300.0,10.894610719116251
20,0.022793077999949674,-299.0,300.0,6.484610719158994
21,0.023709043999929236,-299.0,300.0,6.484610719268849
22,0.024694063999959326,-299.0,300.0,4.4100000034890225
23,0.025695575999975517,-299.0,300.0,3.4890703659584688e-09
