iter,time,reward,steps,convergence
1,0.0018107939999936207,-301.05,300.0,89.601881
2,0.002762912000008555,-299.0,300.0,80.202871
3,0.0037449380000111887,-403.37,300.0,70.80386100000001
4,0.004809947000012471,-485.82,300.0,61.40286100000001
5,0.00577864900003533,-299.0,300.0,51.80204901
6,0.006760482000032653,-314.68,300.0,41.9294003057866
7,0.007944473000009111,-320.03,300.0,32.479189569835754
8,0.008953671999989865,-299.49,300.0,22.89496088407728
9,0.009942781999967565,-306.84,300.0,13.492559621021163
10,0.010911296999950082,-310.91,300.0,4.092559621021161
11,0.011839317999942978,-312.72,300.0,4.089090272020678
12,0.012779273999939278,-300.25,300.0,4.129539586445652
13,0.013747810999944932,-301.7,300.0,3.941607898220289
14,0.014709184999929903,-299.29,300.0,3.9375098632552676
15,0.01569260799993799,-299.0,300.0,3.958768088812959
16,0.016661465999931124,-332.81,300.0,4.237053182993376
17,0.018255463999935273,-299.58,300.0,4.088858948981489
18,0.01924272199994448,-306.84,300.0,4.056969106348587
19,0.02018965199994227,-299.0,300.0,3.893804986394978
20,0.021235233999959746,-304.39,300.0,3.8902655360269778
21,0.0221797269999513,-314.54,300.0,3.8992116037789204
22,0.023125278999941656,-305.64,300.0,3.8349892083812236
23,0.02405800199994701,-300.25,300.0,3.9822431470524267
24,0.02500262999996039,-299.96,300.0,3.55103856163621
25,0.025949817999958213,-311.85,300.0,3.2817803428757166
26,0.026879440999948656,-299.0,300.0,3.330647681227318
27,0.027822696999947993,-310.62,300.0,3.4715583174635896
28,0.028792640999967034,-308.66,300.0,3.6182938211294164
29,0.029906081999968137,-308.01,300.0,3.7041337219412838
30,0.030855581999986725,-350.52,300.0,3.230308107970329
31,0.03180115199998568,-319.95,300.0,3.2279269225374776
32,0.032748980999969035,-322.54,300.0,3.251700003510199
33,0.033684271999987914,-310.2,300.0,3.292366763064359
34,0.03480496999998195,-308.16,300.0,3.5431686153606443
35,0.03575599699999543,-302.63,299.51,3.9919805985634453
36,0.0367072319999977,-359.16,300.0,4.637476870244825
37,0.037673871999999164,-384.08,300.0,4.490951052403441
38,0.03861300200000528,-299.0,300.0,4.385712206148767
39,0.039546916999995574,-350.54,300.0,4.3967039015417795
40,0.04047939200000883,-302.23,300.0,4.897765431393325
41,0.041410022000007984,-316.45,300.0,4.434565089661601
42,0.04234193300001721,-305.86,300.0,4.371251278699411
43,0.043291271000015286,-361.96,300.0,3.957432285242451
44,0.04423173200001429,-299.0,300.0,4.114921041339612
45,0.045180357000020877,-302.72,300.0,4.123794037438638
46,0.04613610800004153,-299.0,300.0,3.4958769362947493
47,0.04709911800003397,-306.44,300.0,3.538329847092561
48,0.04803594800003452,-301.94,300.0,3.7234369530449833
49,0.0489797040000326,-309.07,300.0,3.560656819009212
50,0.04992145200003506,-303.57,299.87,3.362565101185966
51,0.051947409000035805,-301.14,300.0,3.8128473073626687
52,0.052885709000037195,-301.39,300.0,3.4469316195563
53,0.053819081000028746,-299.0,300.0,3.8711409959133283
54,0.054770052000037595,-305.87,300.0,3.899130337684022
55,0.055751185000048054,-299.58,300.0,3.9265487815528113
56,0.05678379600004746,-302.48,300.0,3.872608023005591
57,0.058380053000036014,-299.98,300.0,3.577536502493787
58,0.05947121900004504,-301.5,300.0,3.543955807547845
59,0.06043712100003518,-299.96,300.0,3.5920503212086965
60,0.06254486000003112,-324.73,300.0,3.299220707639946
61,0.06364381400001662,-832.32,296.91,2.908327440866361
62,0.06554060500002379,-299.38,300.0,3.0872173822437845
63,0.06703369400003112,-349.59,299.51,2.7934794959304003
64,0.06817600000002244,-304.93,300.0,2.5989233834988537
65,0.06919530200002555,-323.1,300.0,2.9637319435310383
66,0.07018957700000783,-327.84,300.0,3.133886145765941
67,0.07140993500001969,-322.2,300.0,3.151771111043711
68,0.07243098400002168,-316.96,300.0,3.043878640026702
69,0.07338339700004326,-308.46,300.0,2.7876238288141493
70,0.07461918600003514,-367.57,300.0,3.263596353256671
71,0.07565876000003868,-330.48,299.98,3.422434108337076
72,0.07661292400004527,-333.51,300.0,3.7267133381872553
73,0.07879283300005113,-309.93,300.0,3.9023482662501214
74,0.07974636300002658,-320.24,300.0,4.116033561079357
75,0.08069471800004635,-313.46,300.0,3.3439622818331953
76,0.0818319420000364,-306.23,300.0,3.185072956344913
77,0.08276687300005392,-309.98,300.0,3.3931501009294704
78,0.08372453300006555,-400.48,297.28,3.3340691015055506
79,0.08466714000005027,-383.85,298.21,3.629608453879135
80,0.08587754100005895,-357.31,299.48,3.463599549604293
81,0.08681474000007938,-371.31,299.86,3.2737943111944006
82,0.08775735800008988,-342.31,300.0,2.7616890274585204
83,0.08869236100008493,-340.47,300.0,2.7107608549602835
84,0.08964432200008332,-329.7,300.0,2.218908291384691
85,0.09063802200009263,-342.67,300.0,2.575752746518633
86,0.09164311200009934,-316.86,300.0,2.725071370294674
87,0.09275119100010443,-338.23,300.0,2.9837944609984697
88,0.09369166200011136,-361.59,300.0,2.7071906417108726
89,0.0948378050001395,-335.9,300.0,2.875260189160202
90,0.0957904520001307,-377.22,298.77,2.878215411078906
91,0.09673221700012391,-428.83,299.83,2.8563070925103995
92,0.0976882570001294,-368.47,299.14,3.0432747451271633
93,0.09869594200011989,-414.4,297.33,2.759027117282602
94,0.0996299830001135,-375.27,300.0,3.542763168677608
95,0.1005762430001198,-333.85,300.0,3.156889992789826
96,0.10152379100011899,-391.58,300.0,3.0229830440660974
97,0.10245855500014045,-347.13,300.0,2.524145934681793
98,0.10339713500016501,-416.95,300.0,2.6097804074589597
99,0.10433978500017815,-331.29,300.0,2.1824168354351974
100,0.10529896900015956,-371.36,300.0,2.3225552561054186
101,0.10624252400015166,-515.01,300.0,2.5743967646343533
102,0.10717755200016654,-406.79,300.0,2.654057494826649
103,0.10814582000017481,-439.03,300.0,2.9380209744080865
104,0.10890928100016595,-380.89,300.0,2.1665007607642055
105,0.1098690940001461,-425.95,300.0,2.1829494770303075
106,0.11080932400014376,-605.59,295.71,2.568021784922484
107,0.11174216100013723,-363.21,300.0,3.0398571547641535
108,0.11269304900011434,-357.06,300.0,3.5777973316892515
109,0.11362529100009056,-395.89,300.0,3.7851478359133965
110,0.11468313100007776,-317.91,300.0,3.6407149888695765
111,0.11564525200006415,-340.74,300.0,3.3815518528241855
112,0.11646586300005879,-338.76,299.08,3.351354673141871
113,0.11722816900004318,-428.24,300.0,3.309200006236779
114,0.11817341500005796,-337.38,300.0,3.343414299752942
115,0.11913213800005451,-377.6,300.0,3.4473293784717898
116,0.12007462000005376,-354.45,300.0,3.52743837847179
117,0.12104749100004142,-317.34,300.0,3.3994384797781905
118,0.12198133300003633,-324.53,300.0,3.104418727459414
119,0.12294724400001655,-392.85,300.0,3.174602147379976
120,0.12388854000002425,-352.39,300.0,3.183046470027635
121,0.12493377500004499,-312.93,300.0,3.483522601532404
122,0.1258863340000289,-366.62,300.0,3.666648812169881
123,0.126608951000037,-309.06,300.0,3.7316799256966733
124,0.12770093800003224,-411.47,300.0,4.151338841836595
125,0.1286701280000102,-363.33,300.0,4.0185018150678875
126,0.12961845899999958,-381.45,299.78,3.2713946925889643
127,0.13056506399999535,-333.38,300.0,3.2256176763796445
128,0.13152097299999355,-308.3,300.0,3.3671981701410116
129,0.1324964169999987,-357.98,299.51,3.310592792960299
130,0.1334478279999871,-328.85,299.74,3.515641713362187
131,0.13439047399998572,-319.77,300.0,3.2604703426502666
132,0.13533867599997507,-377.78,300.0,3.0916655989655006
133,0.1362783729999819,-333.25,300.0,2.8189489043488387
134,0.13722006599996917,-459.29,300.0,2.415281710387916
135,0.13816087199995764,-346.87,300.0,2.859709853782515
136,0.13909614999994346,-299.29,300.0,3.347206208128102
137,0.140044914999919,-397.0,300.0,3.529196116126747
138,0.14099377399992363,-312.38,300.0,3.3928746120072133
139,0.1419251259999328,-299.0,300.0,3.430338774944398
140,0.14286198699991814,-304.06,300.0,3.1619160063426217
141,0.1438148469999021,-305.96,300.0,3.575047057568855
142,0.14474574299990195,-352.36,300.0,3.609276120869288
143,0.1456995659999052,-324.53,300.0,4.007646240773415
144,0.14668432599989956,-377.89,300.0,4.42002406649201
145,0.14762618899990798,-304.2,300.0,4.394461027210422
