iter,time,reward,steps,convergence
1,0.0023227789999964443,-327.91,300.0,93.6
2,0.003317971999990732,-380.61,300.0,88.28019
3,0.004284425999912855,-379.31,300.0,82.96038000000001
4,0.005243786999812983,-415.57,300.0,77.62752452731219
5,0.00620467699980054,-396.07,300.0,73.25187006370219
6,0.007170294999809812,-531.2,300.0,64.95953703174595
7,0.008114507999721354,-307.41,300.0,59.09032774353941
8,0.009098232999690481,-335.75,300.0,57.38827274239581
9,0.010070087999679345,-318.52,300.0,48.08181203239582
10,0.011047274999668844,-361.31,300.0,40.009106562934704
11,0.012007675999598177,-331.53,300.0,43.72988939767302
12,0.012946682999654513,-433.56,299.74,40.049699397673024
13,0.014129037999623506,-370.26,300.0,41.87424962096177
14,0.015111352999610972,-412.35,294.39,42.99485667905774
15,0.016082745999597137,-398.09,300.0,42.852830947712576
16,0.016802290999521574,-316.8,300.0,43.93552459392876
17,0.017701785999520325,-347.31,300.0,42.471367482039156
18,0.021717055999488366,-305.37,300.0,36.387821218244405
19,0.022959253999488283,-306.44,300.0,42.90286491958699
20,0.024444608999488082,-300.74,300.0,45.58080375645007
21,0.025501971999460693,-319.1,300.0,41.99279262140233
22,0.026529781999443003,-402.6,300.0,46.74274530811602
23,0.027480791999437315,-351.88,300.0,46.20088721391271
24,0.028412656999421415,-332.38,300.0,45.0546790853365
25,0.02935993199935183,-335.77,300.0,46.800350280291674
26,0.030292591999341312,-421.12,300.0,49.61414070068519
27,0.031030779999355218,-361.61,300.0,50.869539235208634
28,0.03195797599926209,-359.03,300.0,56.596902690147
29,0.03289272999916193,-368.17,300.0,57.66951844383635
30,0.03381706999914513,-363.92,299.21,57.66250307643438
31,0.03478463799922338,-307.33,300.0,53.21748507282045
32,0.03573590299924945,-313.09,300.0,53.47856669215501
33,0.03666749699925731,-353.02,300.0,55.690205483461874
34,0.037592073999235254,-314.5,300.0,58.252622558484305
35,0.0385402449992398,-299.0,300.0,57.12586560778207
36,0.04024618999915219,-317.18,300.0,62.85436851336615
37,0.04121850899923629,-347.57,300.0,64.80154429535267
38,0.04214378499932536,-312.28,300.0,63.887349749582356
39,0.043083787999421475,-300.92,300.0,60.9604740019722
40,0.044075262999399456,-299.78,300.0,62.12234120073831
41,0.045038338999347616,-336.68,300.0,69.48963460976051
42,0.04577660099937475,-355.79,300.0,74.7421562271746
43,0.04663074299935488,-758.47,299.53,72.2884166428474
44,0.04756437299931804,-386.56,289.53,69.86307968661433
45,0.048123691999307994,-369.82,280.6,70.50310924724586
46,0.04915069899925584,-401.2,293.82,63.940707049097156
47,0.05009684099923106,-236.36,215.17,64.02278562621238
48,0.05067187299914622,-324.07,262.02,66.09521798198271
49,0.051700039999104774,-279.61,218.74,69.42480913228681
50,0.0527299729991455,-386.35,294.62,71.65556482483966
51,0.05334207099917876,-477.5,284.72,72.13219707581801
52,0.05443375399920569,-338.22,300.0,65.46653372958033
53,0.055382696999231484,-515.35,295.32,62.4514995744895
54,0.056322912999235086,-416.57,290.79,61.36322047408682
55,0.05747258799931387,-404.04,289.39,62.52108622221614
56,0.05862983499935126,-401.87,238.94,63.1110997284974
57,0.05956796199939163,-360.35,285.43,63.07460756461567
58,0.060509502999366305,-363.29,278.24,63.155607564615686
59,0.06144606199939062,-350.0,294.04,61.442061695843016
60,0.062422496999374744,-329.41,275.9,58.311470561877044
61,0.06338905699942643,-357.96,287.14,58.23422086039394
62,0.06414021499938372,-302.17,300.0,60.33453121774035
63,0.06512137499942128,-317.18,300.0,62.65254574788994
64,0.06616520499949274,-314.27,294.66,66.47278393043409
65,0.06695009999953072,-296.23,297.8,64.76707446780664
66,0.06771285799959514,-294.08,292.56,64.07553194914927
67,0.06826245999957337,-274.67,279.48,67.38353970263428
68,0.0691985489995659,-297.47,288.89,62.78880568007846
69,0.07014785299952564,-434.92,295.55,61.84719114818446
70,0.07108817299956627,-307.23,296.75,58.97827876481203
71,0.07157506899955024,-304.43,292.86,55.93578848819398
72,0.07262587199954851,-285.27,280.13,50.470917915496884
73,0.07313657499958026,-301.71,292.71,52.46064998033006
74,0.07540163799967559,-290.64,284.59,48.94394839166847
75,0.07634141199969235,-307.95,296.91,52.8254229103885
76,0.07730947499976537,-301.61,283.07,53.45044547322666
77,0.07799612399969647,-336.48,264.79,50.918131564365524
78,0.07898109299969747,-344.24,288.45,50.83638080454441
79,0.07991935799975636,-351.09,282.77,49.40873243135954
80,0.08086224799967567,-328.88,292.48,51.786828569069755
81,0.08179846799976076,-328.36,298.03,48.14324482506389
82,0.08275992999972459,-335.04,290.59,54.214482797376014
83,0.08381306799981303,-327.34,289.29,48.51915184007144
84,0.0847512459997688,-305.46,288.68,46.488438235901754
85,0.08508605099984834,-361.17,296.37,43.59121004841759
86,0.08601050399977339,-304.22,299.36,47.52471272614609
87,0.0869524399997772,-479.77,298.46,49.49412010900239
88,0.0879001899998002,-340.03,298.57,46.29565042147156
89,0.0888902539998071,-309.03,300.0,44.07428350757422
90,0.08984553899983894,-316.87,285.07,43.17804200822573
91,0.09079408099989905,-312.65,298.11,45.42865459349469
92,0.09176595399992493,-405.71,289.55,47.854412251726544
93,0.09319836399993164,-338.48,275.49,54.45487661849087
94,0.09412427299992032,-331.04,275.1,57.30465613868439
95,0.09449194299997998,-362.66,295.09,55.195277720018886
96,0.09546773800002484,-304.87,299.95,52.680632070180835
97,0.0964388360000612,-386.44,292.66,51.978562747344576
98,0.09713105600008021,-328.13,300.0,53.78713888718507
99,0.09807084300007318,-355.58,300.0,53.60088056150637
100,0.099001702999999,-362.61,298.17,54.69144711771851
101,0.09993566100001772,-344.1,300.0,55.61299111079275
102,0.10018918700006907,-324.24,300.0,50.5805018077031
103,0.10158266700011609,-315.47,283.48,49.111257670372666
104,0.10274984200009385,-335.62,268.68,51.358595436033546
105,0.10368875700009994,-310.32,294.09,48.34046435339254
106,0.10463712700016004,-346.25,277.4,43.17468268537792
107,0.10590476200013654,-393.94,290.97,41.156707144712875
108,0.10684916200011685,-346.11,288.04,39.91205943048165
109,0.10787295100010397,-351.8,289.08,43.37456468984924
110,0.10880879500007268,-391.59,291.93,46.98948996393505
111,0.10977507300015077,-356.22,300.0,51.704458126243004
112,0.11128206100011084,-310.8,299.02,54.38810806385503
113,0.11221179100016343,-338.77,295.9,56.18332025255347
114,0.11367813600008958,-359.84,290.67,51.254624152627535
115,0.1146253350001416,-460.17,295.29,54.960472325665464
116,0.11504250000018601,-317.91,300.0,63.82077748082173
117,0.11597247400015931,-393.59,270.59,65.04690899346035
118,0.11690019700017729,-328.32,293.51,66.01542031555809
119,0.11785680200011939,-404.56,300.0,69.00642786238659
120,0.11879029800013541,-345.28,300.0,67.97025317219422
121,0.11974679000013566,-327.63,298.97,64.02190303348273
122,0.12068420000014157,-305.03,294.19,66.28566581073224
123,0.12136103200009529,-336.31,294.17,64.44296579859099
124,0.1223131330001479,-349.98,299.28,69.8537128410743
125,0.12286057200014966,-255.97,182.1,70.92978987333034
126,0.12351537700021709,-261.99,222.38,70.22803115145044
127,0.12392443700025524,-448.44,241.78,70.87455672828337
128,0.12498599200023364,-322.52,298.42,74.7713501992483
129,0.12584928300020692,-305.04,300.0,73.42730996483927
130,0.12705819900020288,-298.33,292.13,74.55073957325675
131,0.12799419500015574,-312.19,300.0,75.31179961279464
132,0.12883768500012138,-301.39,300.0,73.31024144358943
133,0.12938569300013114,-307.02,245.6,81.4056867883005
134,0.1304001230000722,-323.69,277.84,85.58276345913876
135,0.13100964900002054,-337.42,258.89,90.80688139415861
136,0.13146339899992654,-175.66,168.87,89.67714093102254
137,0.13185342499991748,-232.13,242.25,85.03621219162851
138,0.13239826199992422,-478.1,245.22,91.44461024813896
139,0.13311981399999695,-131.67,116.54,97.31442782454982
140,0.13346115100000588,-269.83,260.09,97.89441579411263
141,0.13374627799998962,-181.22,188.43,99.06345339935186
142,0.1341743629999428,-84.51,109.42,100.16154066579635
143,0.13445770599992102,-261.22,251.01,93.98605967328209
144,0.13541309799984447,-90.67,132.53,92.28521046141356
145,0.13582177399985085,-159.35,151.47,89.8616366257183
146,0.1367565839998406,-211.04,194.46,88.92618211507143
147,0.1373389899997619,-217.08,184.25,97.27680549888075
148,0.13805397099974925,-118.36,104.66,94.46951405210503
149,0.13900583099984942,-306.28,187.36,89.16783649977442
150,0.14008078499978183,-506.82,211.11,87.43573709344935
151,0.14084800199987058,-513.16,218.46,88.28336519960348
152,0.14141165499995623,-266.66,186.26,84.45953011103596
153,0.14196309999988443,-334.36,228.02,81.48651875261
154,0.14245440499996675,-308.94,293.14,76.88791675528378
155,0.14282680799999525,-142.2,164.73,78.2720049104183
156,0.14307560399993235,-422.16,270.2,75.82427353372816
157,0.14347991699992235,-344.68,298.13,71.13039221510124
158,0.14440471099999286,-329.7,300.0,64.54184163331323
159,0.14557015799994133,-347.32,283.93,59.366072057108944
160,0.14650565599993115,-312.24,296.99,64.87670994016712
161,0.1490713269998878,-305.99,295.86,66.28338355489335
162,0.15000001699979748,-287.21,232.48,69.89907897144226
163,0.15072572199972,-314.81,276.02,71.4114745414099
164,0.1517011289997754,-421.32,290.89,72.60708287331468
165,0.1521530789997314,-619.91,259.98,63.43582376088036
166,0.15280816799975128,-351.56,295.55,68.73677139875744
