iter,time,reward,steps,convergence
1,0.0023555600000122467,-299.49,300.0,89.61
2,0.004246499000004178,-308.59,300.0,80.26561702000001
3,0.008100810999991381,-316.0,300.0,70.92178441520947
4,0.009041315999979815,-300.96,300.0,61.579612576330945
5,0.010027151000002732,-326.44,300.0,51.99270424363685
6,0.010975754000014604,-385.22,300.0,42.686812045578314
7,0.011941844000034507,-353.17,300.0,32.821634359175974
8,0.012915110000022878,-299.0,300.0,23.445435747060916
9,0.013908733000022266,-352.51,300.0,14.05671868072103
10,0.014974245000018982,-306.84,300.0,4.204986146304849
11,0.01591833000003362,-322.19,300.0,4.173249309314054
12,0.01685141900003373,-301.83,300.0,4.087140847393442
13,0.017864530000025525,-306.4,300.0,3.9673674373679733
14,0.020437050000026602,-307.64,300.0,3.882035439816282
15,0.021498511000004328,-300.72,300.0,4.037741911668429
16,0.022458795000005694,-337.64,300.0,3.555842856719616
17,0.023410868000013352,-352.01,300.0,3.6073917119120096
18,0.025493114999989075,-453.25,300.0,3.5252912457221526
19,0.02644921200001704,-302.75,300.0,3.6210735911394423
20,0.02853809900003057,-347.21,300.0,4.093814528463217
21,0.029541492000021208,-315.77,300.0,3.8594354925315684
22,0.03052652600001693,-299.0,300.0,3.554690592493401
23,0.03149173700003871,-306.16,300.0,3.5816811654766667
24,0.03244881800003441,-330.0,300.0,3.5708203321430445
25,0.03338046400006078,-307.85,300.0,3.212022192984989
26,0.03435434200005716,-320.64,300.0,3.449850645551656
27,0.03537034800004335,-440.08,300.0,3.8995238717146634
28,0.03633043800004998,-326.4,300.0,3.5781232496830655
29,0.037266527000042515,-300.36,300.0,3.26128461721503
30,0.03822553500003778,-469.51,300.0,3.1142903289943726
31,0.03917147300003876,-313.99,300.0,3.357932939269255
32,0.04013088300004597,-305.91,300.0,3.7164397185570075
33,0.04226959300007138,-381.29,300.0,3.53060209589244
34,0.04352018200006569,-321.66,300.0,3.744215155951468
35,0.044467780000047696,-329.46,300.0,3.683971076720119
36,0.04629591200003347,-338.75,300.0,3.899544643673715
37,0.04725483500004657,-311.89,300.0,3.8617762231921082
38,0.048557695000027934,-409.49,298.65,4.202455923528617
39,0.04967898700002138,-306.0,300.0,4.236227233939806
40,0.051816170000023476,-299.0,300.0,4.375406111849375
41,0.0529836400000363,-391.63,300.0,4.391521760921617
42,0.05579269000003251,-299.0,300.0,4.395256367020229
43,0.05742754700003161,-311.16,300.0,4.168764436032132
44,0.058391147000008914,-305.44,300.0,3.799677687129628
45,0.060716826999993145,-354.72,300.0,3.972919502792449
46,0.06303738200000453,-349.06,300.0,3.4609996370645133
47,0.06407458000001043,-379.77,299.59,3.304015896169008
48,0.06521338700000001,-331.1,300.0,2.9434803435490293
49,0.06807670500000995,-324.0,300.0,3.128109971959178
50,0.07049797400000557,-399.72,300.0,2.888789636779714
51,0.07384913600000687,-415.77,299.84,2.6904643520508897
52,0.07447702600001094,-407.95,300.0,2.769160778794803
53,0.07627022600001965,-413.59,300.0,2.76804888789045
54,0.07722812900001941,-322.74,300.0,2.9529105449284145
55,0.0781739390000098,-459.01,300.0,3.2569334715078426
56,0.07942449500001203,-616.48,300.0,3.6973889118729617
57,0.0803016200000286,-304.13,300.0,3.6377037180282357
58,0.08094169200001033,-411.04,300.0,3.824957128273448
59,0.0818621319999977,-375.59,299.74,3.8390068102327133
60,0.08280205500000193,-516.18,300.0,3.8326291005956974
61,0.08426957300000026,-511.43,299.3,3.893405557720898
62,0.08595773099997928,-356.13,300.0,3.795501265544817
63,0.08690069699997593,-369.16,299.98,4.073082739514909
64,0.08789531599998668,-487.0,296.81,3.890712047019224
65,0.08890795799999296,-352.61,299.3,3.8766932461978185
66,0.08929723299999637,-316.47,300.0,3.71075266639469
67,0.09006403700001897,-359.51,300.0,3.9389015773887808
68,0.0910101480000094,-386.15,299.88,3.952506494538878
69,0.09194978600001491,-466.96,300.0,3.4976485996890503
70,0.09294329000002222,-511.54,300.0,3.7121860979832872
71,0.09387957900000288,-493.72,300.0,3.4159512326455954
72,0.09524046700002486,-404.43,300.0,3.303539534692054
73,0.0961988900000108,-316.91,300.0,3.2444601648964393
74,0.09715576800002168,-299.29,300.0,3.001218991213439
75,0.09811648699999864,-403.57,299.16,2.8294346443495897
76,0.09881579400001783,-475.87,300.0,2.566977995068865
77,0.09984911400002261,-384.35,300.0,2.492670619679649
78,0.10089184600002454,-508.85,300.0,2.6901255488441236
79,0.10485020100000497,-354.12,300.0,3.0469724478109783
80,0.10742305899998428,-333.07,300.0,2.6401465973090295
81,0.10901326699999458,-311.15,300.0,3.0786329216479347
82,0.11113975199998549,-327.47,300.0,3.0449140246734614
83,0.11231777899996587,-386.64,300.0,3.3143219735353426
84,0.11335875199995371,-405.62,300.0,3.587589892805275
85,0.11540187699995386,-383.65,299.36,3.6870038480124947
86,0.11639214199996673,-300.47,300.0,4.143966955629351
87,0.11781853499996942,-338.28,298.38,4.220963794202964
88,0.11877555999996048,-345.18,299.01,4.361269340877264
89,0.12004672099996583,-419.27,299.73,4.0029905418679075
90,0.12098829099994646,-326.52,300.0,4.252007085407015
